"playerId","gsisId","esbId","footballName","lastName","rookieYear","draftClub","nflId","possibleNflIds"
52487,"00-0036296","ZUN207645","Jabari","Zuniga",2020,"NYJ",2564119,NULL
53004,"00-0036100","ZUB415291","Isaiah","Zuber",2020,NULL,2564550,NULL
53312,NULL,NULL,"Louie","Zervos",2020,NULL,NULL,NULL
52694,"00-0035792",NULL,"Bryson","Young",2020,NULL,2564374,NULL
52410,"00-0036321","YOU146550","Chase","Young",2020,"WAS",2564118,NULL
53044,"00-0036142","WRI342946","Isaiah","Wright",2020,NULL,2564162,NULL
53315,NULL,"PAT290303","Aaron","Patrick",2021,NULL,NULL,NULL
52735,"00-0035833","WRI116406","Brandon","Wright",2020,NULL,2564440,NULL
53190,NULL,NULL,"Chris","Blair",2021,NULL,NULL,NULL
52976,"00-0036073",NULL,"Elex","Woodworth",2020,NULL,2564458,NULL
53177,NULL,"PIN138430","Michael","Pinckney",2021,NULL,2564028,NULL
52967,"00-0036064",NULL,"Dominick","Wood-Anderson",2020,NULL,2564116,NULL
52638,"00-0036200",NULL,"Dustin","Woodard",2020,"NE",2564330,NULL
52795,"00-0035893",NULL,"Bryan","Wright",2020,NULL,2564598,NULL
52525,"00-0036335","WON272160","D.J.","Wonnum",2020,"MIN",2564115,NULL
52421,"00-0036406","WIR370129","Tristan","Wirfs",2020,"TB",2564112,NULL
52598,"00-0036429","WOE138430","Charlie","Woerner",2020,"SF",2564114,NULL
52983,"00-0036080",NULL,"Easop","Winston",2020,NULL,2564386,NULL
52453,"00-0036411","WIN159348","Antoine","Winfield",2020,"TB",2564111,NULL
52437,"00-0036445","WIL714939","Isaiah","Wilson",2020,"TEN",2564109,NULL
52601,"00-0036227","WIN132790","Robert","Windsor",2020,"IND",2564110,NULL
52828,"00-0035926",NULL,"Bejour","Wilson",2020,NULL,NULL,NULL
53033,"00-0036129","WOL108657","Eli","Wolf",2020,NULL,2564564,NULL
52916,"00-0036014","WIR617746","Steven","Wirtel",2020,NULL,2564113,NULL
52473,"00-0036294","WIL747370","Logan","Wilson",2020,"CIN",2564108,NULL
52418,"00-0036267","WIL626320","Jedrick","Wills",2020,"CLV",2564107,NULL
53032,"00-0036128","WIL638660","Marcus","Willoughby",2020,NULL,2564563,NULL
52655,"00-0036405","WIL578752","Chris","Williamson",2020,"NYG",2564306,NULL
53076,"00-0036184",NULL,"Kyle","Williams",2020,NULL,2564597,NULL
53080,"00-0036188","WIL142972","Antonio","Williams",2020,NULL,2564571,NULL
52909,"00-0036007","WIL471387","Raequan","Williams",2020,NULL,2564106,NULL
53180,"00-0036457","WIL549673","Ty'Son","Williams",2020,NULL,2564311,NULL
52827,"00-0035925","WIL346524","Jarren","Williams",2020,NULL,2564410,NULL
52759,"00-0035857","WIL186900","Chris","Williams",2020,NULL,2564483,NULL
52846,"00-0035944","WIL385174","Jonah","Williams",2020,NULL,2564235,NULL
52633,"00-0036350","WIL117123","Kenny","Willekes",2020,"MIN",2564104,NULL
52794,"00-0035892","WIL207540","Darryl","Williams",2020,NULL,2564105,NULL
52693,"00-0035791",NULL,"Jordan","Williams",2020,NULL,2564527,NULL
53159,NULL,NULL,"Matthew","Wilkerson",2020,NULL,NULL,NULL
52739,"00-0035837",NULL,"Kobe","Williams",2020,NULL,2564439,NULL
53075,"00-0036183","WIL078257","Kristian","Wilkerson",2020,NULL,2564592,NULL
52673,"00-0035771","WIL034935","Mitchell","Wilcox",2020,NULL,2564103,NULL
52692,"00-0035790","WIL001413","Ray","Wilborn",2020,NULL,2564288,NULL
53026,"00-0036122","WIE723174","Nate","Wieting",2020,NULL,2564228,NULL
52945,"00-0036043","WHI731978","Jace","Whittaker",2020,NULL,2564409,NULL
52793,"00-0035891","WHI144160","Cody","White",2020,NULL,2564102,NULL
53025,"00-0036121",NULL,"Jeffery","Whatley",2020,NULL,2564293,NULL
52989,"00-0036085","WHI285792","Javin","White",2020,NULL,2564284,NULL
52758,"00-0035856",NULL,"Brandon","Wellington",2020,NULL,2564426,NULL
53074,"00-0036182","WES567220","Nick","Westbrook",2020,NULL,2564591,NULL
53059,"00-0036157","WEL116744","Kristian","Welch",2020,NULL,2564289,NULL
52966,"00-0036063",NULL,"Marcus","Webb",2020,NULL,2564536,NULL
52792,"00-0035890","WHA652597","Tershawn","Wharton",2020,NULL,2564346,NULL
52672,"00-0035770",NULL,"Devwah","Whaley",2020,NULL,2564174,NULL
52610,"00-0036381","WEA613040","Evan","Weaver",2020,"ARZ",2564100,NULL
52671,"00-0035769","WAS724960","Scotty","Washington",2020,NULL,2564256,NULL
52572,"00-0036216","WEA573489","Curtis","Weaver",2020,"MIA",2564101,NULL
52578,"00-0036081","WAS067340","Broderick","Washington",2020,"BLT",2564098,NULL
52798,"00-0035896","WAS481206","Keith","Washington",2020,NULL,2564197,NULL
53031,"00-0036127","WAR756251","Nigel","Warrior",2020,NULL,2564317,NULL
52908,"00-0036006","WAR711110","Michael","Warren",2020,NULL,2564097,NULL
52768,"00-0035866",NULL,"Hunter","Watts",2020,NULL,2564354,NULL
52921,"00-0036019","WAR231051","JoJo","Ward",2020,NULL,2564407,NULL
52618,"00-0036230","WAN532090","Prince Tega","Wanogho",2020,"PHI",2564096,NULL
53027,"00-0036123","WAL756673","Brandon","Walton",2020,NULL,2564570,NULL
52734,"00-0035832","WAL505488","Tre'Vour","Wallace-Simms",2020,NULL,2564203,NULL
52535,"00-0036395","WAL463687","K'Von","Wallace",2020,"PHI",2564095,NULL
52825,"00-0035923","WAL308459","Reggie","Walker",2020,NULL,2564508,NULL
53003,"00-0036099",NULL,"Courtney","Wallace",2020,NULL,2564549,NULL
52826,"00-0035924","WAR231319","Jonathan","Ward",2020,NULL,2564175,NULL
52608,"00-0036271","WAT256754","Quez","Watkins",2020,"PHI",2564099,NULL
52527,"00-0036300","WAL280175","Mykal","Walker",2020,"ATL",2564094,NULL
52896,"00-0035994",NULL,"Nick","Vogel",2020,NULL,NULL,NULL
53094,"00-0036211",NULL,"Ahmad","Wagner",2020,NULL,2564447,NULL
52723,"00-0035821","WAI672660","Corliss","Waitman",2020,NULL,2564341,NULL
52484,"00-0036450","VAU458202","Ke'Shawn","Vaughn",2020,"TB",2564091,NULL
52721,"00-0035819","VIC736878","Binjimen","Victor",2020,NULL,2564092,NULL
52571,"00-0036307","VIL069215","Kindle","Vildor",2020,"CHI",2564144,NULL
52468,"00-0036159","UCH415291","Josh","Uche",2020,"NE",2564090,NULL
52662,"00-0036440","TUS415291","Derrek","Tuszka",2020,"DEN",2564089,NULL
52513,"00-0036422","TRA447732","Adam","Trautman",2020,"NO",2564087,NULL
53093,"00-0036210","TRA290659","Badara","Traore",2020,NULL,2564448,NULL
52813,"00-0035911","VAU429132","Donte","Vaughn",2020,NULL,2564488,NULL
52791,"00-0035889","TOW774004","Tommy","Townsend",2020,NULL,2564086,NULL
52907,"00-0036005","TOG307886","Noah","Togiai",2020,NULL,2564213,NULL
52641,"00-0036403","TOO260938","Casey","Toohill",2020,"PHI",2564085,NULL
52565,"00-0036306","THO091876","Daniel","Thomas",2020,"JAX",2564081,NULL
53002,"00-0036098",NULL,"Jeff","Thomas",2020,NULL,2564082,NULL
52412,"00-0036386","THO025763","Andrew","Thomas",2020,"NYG",2564080,NULL
53081,"00-0036189","THO264169","Josh","Thomas",2020,NULL,2564575,NULL
53156,NULL,NULL,"Hunter","Thedford",2020,NULL,NULL,NULL
53001,"00-0036097",NULL,"Kyahva","Tezino",2020,NULL,2564164,NULL
52424,"00-0036285","TER272956","A.J.","Terrell",2020,"ATL",2564079,NULL
52860,"00-0035958","TEC415291","Sam","Tecklenburg",2020,NULL,2564421,NULL
52875,"00-0035973","TAY610553","Patrick","Taylor",2020,NULL,2564078,NULL
52449,"00-0036223","TAY431618","Jonathan","Taylor",2020,"IND",2564076,NULL
52456,"00-0036413","TAY146193","Darrell","Taylor",2020,"SEA",2564073,NULL
53000,"00-0036096","TAY377437","J.J.","Taylor",2020,NULL,2564077,NULL
52666,"00-0035764","THR420915","Calvin","Throckmorton",2020,NULL,2564084,NULL
53024,"00-0036120","TAY006932","Alex","Taylor",2020,NULL,2564074,NULL
52975,"00-0036072",NULL,"Nick","Tiano",2020,NULL,2564237,NULL
53046,"00-0036144",NULL,"Garrett","Taylor",2020,NULL,2564568,NULL
52722,"00-0035820","TAY812540","Calvin","Taylor",2020,NULL,2564278,NULL
53158,NULL,NULL,"A.J.","Taylor",2020,NULL,NULL,NULL
52511,"00-0036393","TAY156787","Davion","Taylor",2020,"PHI",2564075,NULL
52845,"00-0035943",NULL,"Levonta","Taylor",2020,NULL,2564324,NULL
52629,"00-0036315","THO421309","Stantley","Thomas-Oliver",2020,"CAR",2564083,NULL
53042,"00-0036140","TAU213688","Charlie","Taumoepeau",2020,NULL,2564143,NULL
52906,"00-0036004",NULL,"Khalil","Tate",2020,NULL,2564233,NULL
53073,"00-0036181","TAR666268","Teair","Tart",2020,NULL,2564222,NULL
53309,NULL,NULL,"Beau","Tanner",2020,NULL,NULL,NULL
52413,"00-0036212","TAG620344","Tua","Tagovailoa",2020,"MIA",2564071,NULL
52443,"00-0036275","SWI228476","D'Andre","Swift",2020,"DET",2564070,NULL
52622,"00-0036247","SWA086661","Freddie","Swain",2020,"SEA",2564069,NULL
52670,"00-0035768",NULL,"Isiah","Swann",2020,NULL,2564578,NULL
52675,"00-0035773",NULL,"Cam","Sutton",2020,NULL,2564393,NULL
52874,"00-0035972","SUN283611","Will","Sunderland",2020,NULL,2564216,NULL
53150,"00-0036443","SUN131680","Rex","Sunahara",2020,NULL,2564607,NULL
46421,"00-0035752","STR329049","Chris","Streveler",2020,NULL,2563442,NULL
52627,"00-0036199","STO396630","Geno","Stone",2020,"BLT",2564065,NULL
52918,"00-0036016",NULL,"Darrell","Stewart",2020,NULL,2564064,NULL
52648,"00-0036433","STE658536","Tommy","Stevens",2020,"NO",2564333,NULL
52749,"00-0035847",NULL,"Bryce","Sterk",2020,NULL,2564152,NULL
52617,"00-0036242","STE341419","Simon","Stepaniak",2020,"GB",2564063,NULL
52586,"00-0036428","STR527447","Justin","Strnad",2020,"DEN",2564066,NULL
52562,"00-0036160","STR730244","Jason","Strowbridge",2020,"MIA",2564067,NULL
53006,"00-0036102","STE017106","Jordan","Steckler",2020,NULL,2564553,NULL
52938,"00-0036036","STE068762","Terence","Steele",2020,NULL,2564061,NULL
52748,"00-0035846",NULL,"Donell","Stanley",2020,NULL,2564478,NULL
52652,"00-0036279","STA455349","Nate","Stanley",2020,"MIN",2564060,NULL
52974,"00-0036071",NULL,"Dylan","Stapleton",2020,NULL,2564457,NULL
52669,"00-0035767",NULL,"Marcel","Spears",2020,NULL,2564250,NULL
52546,"00-0036374","SNE237684","L'Jarius","Sneed",2020,"KC",2564059,NULL
52659,"00-0036438","SUL654841","Stephen","Sullivan",2020,"SEA",2564068,NULL
52529,"00-0036234","STE289628","Logan","Stenberg",2020,"DET",2564062,NULL
52637,"00-0036351","SMI841542","James","Smith-Williams",2020,"WAS",2564058,NULL
53072,"00-0036180","SMI462933","Kobe","Smith",2020,NULL,2564320,NULL
52859,"00-0035957","SMI664708","Rodney","Smith",2020,NULL,2564206,NULL
52999,"00-0036095",NULL,"J'Mar","Smith",2020,NULL,2564173,NULL
52812,"00-0035910","SMI754580","T.J.","Smith",2020,NULL,2564497,NULL
50677,"00-0035755",NULL,"Kahani","Smith",2020,NULL,2563434,NULL
52905,"00-0036003","SMI577100","Prince","Smith",2020,NULL,2564513,NULL
53092,"00-0036209","SMI590351","Rashad","Smith",2020,NULL,2564198,NULL
52774,"00-0035872",NULL,"Connor","Slomka",2020,NULL,2564437,NULL
52954,"00-0036052","SIN700798","Reid","Sinnett",2020,NULL,2564273,NULL
52517,"00-0036369","SIM535559","John","Simpson",2020,"LV",2564056,NULL
52635,"00-0036318","SIM257068","Lachavious","Simmons",2020,"CHI",2564329,NULL
52416,"00-0036356","SIM182419","Isaiah","Simmons",2020,"ARZ",2564055,NULL
52973,"00-0036070","SIM321243","Tyler","Simmons",2020,NULL,2564260,NULL
52824,"00-0035922","SHU298546","Adam","Shuler",2020,NULL,2564406,NULL
52915,"00-0036013","SIP459786","Arryn","Siposs",2020,NULL,2564057,NULL
52965,"00-0036062","SIV422041","Kemah","Siverand",2020,NULL,2564535,NULL
52656,"00-0036436","SLO315313","Sam","Sloman",2020,"LA",2564231,NULL
52450,"00-0036268","SHE458893","Laviska","Shenault",2020,"JAX",2564053,NULL
52790,"00-0035888",NULL,"Justice","Shelton-Mosley",2020,NULL,2564344,NULL
53188,NULL,NULL,"Hasan","Sharif",2020,NULL,NULL,NULL
52873,"00-0035971","SCO231185","Delontae","Scott",2020,NULL,2564187,NULL
52953,"00-0036051","SHA023958","Zach","Shackelford",2020,NULL,2564205,NULL
53036,"00-0036134","SEY426825","Kamaal","Seymour",2020,NULL,2564557,NULL
52644,"00-0036243","SCO719678","Vernon","Scott",2020,"GB",2564332,NULL
52545,"00-0036303","SCO426818","Josiah","Scott",2020,"JAX",2564052,NULL
52862,"00-0035960",NULL,"Dalton","Schoen",2020,NULL,2564282,NULL
52914,"00-0036012",NULL,"Luke","Sellers",2020,NULL,2564441,NULL
53071,"00-0036179",NULL,"Cameron","Scarlett",2020,NULL,2564590,NULL
52872,"00-0035970","SAM723337","Stanford","Samuels",2020,NULL,2564051,NULL
52711,"00-0035809",NULL,"Broc","Rutter",2020,NULL,2564452,NULL
52757,"00-0035855",NULL,"Donald","Rutledge",2020,NULL,2564425,NULL
52420,"00-0036357","RUG318217","Henry","Ruggs",2020,"LV",2564047,NULL
52844,"00-0035942","ROZ049834","Christian","Rozeboom",2020,NULL,2564383,NULL
52592,"00-0036311","ROY062465","Bravvion","Roy",2020,"CAR",2564245,NULL
53169,NULL,NULL,"Dane","Roy",2020,NULL,NULL,NULL
52691,"00-0035789","ROW613045","Chris","Rowland",2020,NULL,2564232,NULL
53325,NULL,NULL,"Cooper","Rothe",2020,NULL,NULL,NULL
52720,"00-0035818",NULL,"Dominique","Ross",2020,NULL,2564468,NULL
52736,"00-0035834",NULL,"Marvelle","Ross",2020,NULL,2564436,NULL
52567,"00-0036161","ROH673692","Justin","Rohrwasser",2020,"NE",2564326,NULL
52649,"00-0036434","RUS410409","Chapelle","Russell",2020,"TB",2564050,NULL
52937,"00-0036035",NULL,"Kendrick","Rogers",2020,NULL,2564046,NULL
52600,"00-0036246","RUN665243","Jon","Runyan",2020,"GB",2564049,NULL
52619,"00-0036222","ROD368010","Isaiah","Rodgers",2020,"IND",2564328,NULL
52432,"00-0036408","RUI415291","Cesar","Ruiz",2020,"NO",2564048,NULL
52733,"00-0035831","ROB521367","James","Robinson",2020,NULL,2564045,NULL
52556,"00-0036426","ROB366049","Alton","Robinson",2020,"SEA",2564043,NULL
52775,"00-0035873",NULL,"Austrian","Robinson",2020,NULL,2564420,NULL
52811,"00-0035909",NULL,"Ryan","Roberts",2020,NULL,2564498,NULL
52665,"00-0035763","ROA281802","Malcolm","Roach",2020,NULL,2564041,NULL
52979,"00-0036076","RIV437618","Chauncey","Rivers",2020,NULL,2564040,NULL
52904,"00-0036002","RIL160303","Elijah","Riley",2020,NULL,2564294,NULL
52998,"00-0036094",NULL,"Sean","Riley",2020,NULL,NULL,NULL
52941,"00-0036039",NULL,"Jared","Rice",2020,NULL,NULL,NULL
52531,"00-0036372","ROB736176","Reggie","Robinson",2020,"DAL",2564044,NULL
50756,"00-0036283","ROB593026","Kenny","Robinson",2020,"CAR",2564286,NULL
52547,"00-0036375","ROB303302","Amik","Robertson",2020,"LV",2564042,NULL
52858,"00-0035956","RIC034905","Giovanni","Ricci",2020,NULL,2564194,NULL
52690,"00-0035788",NULL,"Caleb","Repp",2020,NULL,2564177,NULL
52843,"00-0035941",NULL,"Sam","Renner",2020,NULL,2564381,NULL
52892,"00-0035990",NULL,"Debione","Renfro",2020,NULL,2564239,NULL
52747,"00-0035845","REN102198","Tyshun","Render",2020,NULL,2564189,NULL
52732,"00-0035830","REE316552","J.R.","Reed",2020,NULL,2564037,NULL
52857,"00-0035955",NULL,"David","Reese",2020,NULL,2564323,NULL
52756,"00-0035854",NULL,"Travis","Reed",2020,NULL,2564424,NULL
52928,"00-0036026",NULL,"Bronson","Rechsteiner",2020,NULL,2564303,NULL
52842,"00-0035940",NULL,"Greg","Reaves",2020,NULL,2564377,NULL
52549,"00-0036304","REI288723","John","Reid",2020,"HST",2564039,NULL
52559,"00-0036377","REE278280","Joe","Reed",2020,"LAC",2564038,NULL
52429,"00-0036387","REA338982","Jalen","Reagor",2020,"PHI",2564036,NULL
53168,"00-0036453","QUE601359","Paul","Quessenberry",2020,NULL,2564611,NULL
52521,"00-0036299","PRI407927","Troy","Pride",2020,"CAR",2564032,NULL
52913,"00-0036011","PRI058145","Bobby","Price",2020,NULL,2564254,NULL
52871,"00-0035969","PRE787321","Willington","Previlon",2020,NULL,2564479,NULL
52952,"00-0036050","POT207457","Benning","Potoa'e",2020,NULL,2564538,NULL
52978,"00-0036075",NULL,"Sean","Pollard",2020,NULL,2564185,NULL
52982,"00-0036079",NULL,"Brandon","Polk",2020,NULL,2564373,NULL
52609,"00-0036133","PRO085796","James","Proche",2020,"BLT",2564033,NULL
52548,"00-0036235","QUA404376","Shaquille","Quarterman",2020,"JAX",2564034,NULL
52436,"00-0036323","QUE308806","Patrick","Queen",2020,"BLT",2564035,NULL
52731,"00-0035829","PLE683631","Austen","Pleasants",2020,NULL,2564434,NULL
52557,"00-0036215","PIN822310","Danny","Pinter",2020,"IND",2564030,NULL
52689,"00-0035787","PIN630259","Jared","Pinkney",2020,NULL,2564029,NULL
52697,"00-0035795","PIE568615","James","Pierre",2020,NULL,2564027,NULL
53091,"00-0036208","PIE194559","Artavis","Pierce",2020,NULL,2564266,NULL
52972,"00-0036069","PHI650053","Scottie","Phillips",2020,NULL,2564026,NULL
52514,"00-0036214","PHI657661","Tyre","Phillips",2020,"BLT",2564024,NULL
52505,"00-0036276","PHI254322","Jacob","Phillips",2020,"CLV",2564025,NULL
53149,"00-0036449","PLA745295","Sandro","Platzgummer",2020,NULL,2564599,NULL
52920,"00-0036018",NULL,"Devin","Phelps",2020,NULL,NULL,NULL
52951,"00-0036049",NULL,"Nasir","Player",2020,NULL,2564525,NULL
52442,"00-0036252","PIT228050","Michael","Pittman",2020,"IND",2564031,NULL
52654,"00-0036245","PER631387","Malcolm","Perry",2020,"MIA",2564023,NULL
53174,NULL,NULL,"La'Michael","Pettway",2020,NULL,NULL,NULL
52595,"00-0036233","PEO604060","Donovan","Peoples-Jones",2020,"CLV",2564021,NULL
52605,"00-0036238","PEN233441","John","Penisini",2020,"DET",2564020,NULL
52841,"00-0035939","PER151670","Bryce","Perkins",2020,NULL,2564314,NULL
52507,"00-0036392","PEA634229","Matt","Peart",2020,"NYG",2564018,NULL
53011,"00-0036107","PEA493149","Josh","Pearson",2020,NULL,2564163,NULL
50963,"00-0035760","PAT244949","Jacques","Patrick",2020,NULL,2562803,NULL
52620,"00-0036228","PAT162967","Dezmon","Patmon",2020,"IND",2564016,NULL
52541,"00-0036244","PAR483746","Colby","Parkinson",2020,"SEA",2564015,NULL
52936,"00-0036034","PAR132756","Aaron","Parker",2020,NULL,2564014,NULL
53062,"00-0036170","PAN089808","Mike","Panasiuk",2020,NULL,2564443,NULL
52584,"00-0036345","OSB109755","K.J.","Osborn",2020,"MIN",2564013,NULL
52926,"00-0036024","PAU615581","Darrin","Paulo",2020,NULL,2564191,NULL
52590,"00-0036198","ONW415291","Michael","Onwenu",2020,"NE",2564012,NULL
53037,"00-0036135",NULL,"Shea","Patterson",2020,NULL,2564017,NULL
52935,"00-0036033","OLO426541","Sewo","Olonilua",2020,NULL,2564010,NULL
52903,"00-0036001","OLS381925","Dante","Olson",2020,NULL,2564011,NULL
53179,NULL,NULL,"Charles","Oliver",2020,NULL,NULL,NULL
52526,"00-0036423","OKW485869","Albert","Okwuegbunam",2020,"DEN",2564009,NULL
52528,"00-0036269","PER094283","La'Mical","Perine",2020,"NYJ",2564142,NULL
52856,"00-0035954","ORR131493","Chris","Orr",2020,NULL,2564279,NULL
52475,"00-0036249","OKW029663","Julian","Okwara",2020,"DET",2564141,NULL
52411,"00-0036274","OKU192813","Jeff","Okudah",2020,"DET",2564007,NULL
52755,"00-0035853","ODO534448","Carter","O'Donnell",2020,NULL,2564423,NULL
53201,NULL,NULL,"Cheyenne","O'Grady",2020,NULL,NULL,NULL
53030,"00-0036126","NUR604524","Josh","Nurse",2020,NULL,2564561,NULL
52964,"00-0036061",NULL,"Josh","Norwood",2020,NULL,NULL,NULL
50975,"00-0036458","NIS764137","Hunter","Niswander",2020,NULL,2564627,NULL
52777,"00-0035875",NULL,"Spencer","Nigh",2020,NULL,2564336,NULL
53023,"00-0036119","OBI420748","George","Obinna",2020,NULL,2564544,NULL
52485,"00-0036390","OJE426541","Michael","Ojemudia",2020,"DEN",2564006,NULL
52730,"00-0035828",NULL,"Steve","Nielsen",2020,NULL,2564466,NULL
52589,"00-0036399","MUT204002","Netane","Muti",2020,"DEN",2564003,NULL
52508,"00-0036368","MUS095608","Tanner","Muse",2020,"LV",2564002,NULL
52431,"00-0036441","MUR563490","Kenneth","Murray",2020,"LAC",2564001,NULL
52997,"00-0036093","MUR558786","Bill","Murray",2020,NULL,2564551,NULL
52772,"00-0035870","MUR318120","Kyle","Murphy",2020,NULL,2564000,NULL
52582,"00-0036237","MUR050645","Larrell","Murchison",2020,"TEN",2563999,NULL
52767,"00-0035865",NULL,"Riley","Neal",2020,NULL,2564352,NULL
52504,"00-0036367","NIA415291","Lucas","Niang",2020,"KC",2564004,NULL
52925,"00-0036023","MOS723035","Thaddeus","Moss",2020,NULL,2563998,NULL
52810,"00-0035908","NAB326300","Gabe","Nabers",2020,NULL,2564492,NULL
53010,"00-0036106","MOT434754","Parnell","Motley",2020,NULL,2564166,NULL
52494,"00-0036251","MOS756406","Zack","Moss",2020,"BUF",2563997,NULL
52870,"00-0035968",NULL,"Jalen","Morton",2020,NULL,2564263,NULL
52533,"00-0036301","MOR163437","James","Morgan",2020,"NYJ",2563996,NULL
53206,NULL,NULL,"Darrius","Moragne",2020,NULL,NULL,NULL
53029,"00-0036125","MOO390748","Jaylon","Moore",2020,NULL,2564560,NULL
52581,"00-0036309","MOO076900","Darnell","Mooney",2020,"CHI",2563995,NULL
52796,"00-0035894",NULL,"Christian","Montano",2020,NULL,NULL,NULL
52924,"00-0036022","MON409509","Steven","Montez",2020,NULL,2563994,NULL
52950,"00-0036048","MOL093253","John","Molchon",2020,NULL,2563992,NULL
53311,NULL,"MOL770728","J.J.","Molson",2020,NULL,2563993,NULL
53022,"00-0036118","MOF133180","Jovante","Moffatt",2020,NULL,2564322,NULL
45800,"00-0035751","MON116591","Derrick","Moncrief",2020,NULL,2563438,NULL
52887,"00-0035985","MOA193801","David","Moa",2020,NULL,2564360,NULL
52467,"00-0036255","MIM624399","Denzel","Mims",2020,"NYJ",2563991,NULL
52746,"00-0035844","MER588036","Kirk","Merritt",2020,NULL,2564315,NULL
52963,"00-0036060","MIL177822","Chris","Miller",2020,NULL,2563990,NULL
52613,"00-0036348","MET383442","Josh","Metellus",2020,"MIN",2563989,NULL
52891,"00-0035989","MEN106494","Eli","Mencer",2020,NULL,2564276,NULL
53090,"00-0036207",NULL,"Trevon","McSwain",2020,NULL,2564223,NULL
52444,"00-0036388","MCK548765","Xavier","McKinney",2020,"NYG",2563987,NULL
52561,"00-0036256","MCK697746","Colton","McKivitz",2020,"SF",2563988,NULL
53070,"00-0036178","MCK465032","Anthony","McKinney",2020,NULL,2564596,NULL
52809,"00-0035907",NULL,"Kevin","McGill",2020,NULL,2564507,NULL
52934,"00-0036032","MCK347771","Sean","McKeon",2020,NULL,2563986,NULL
52840,"00-0035938","MCG332417","Tyrique","McGhee",2020,NULL,2564370,NULL
52532,"00-0036336","MCF509831","Anthony","McFarland",2020,"PIT",2563985,NULL
52943,"00-0036041",NULL,"Rashad","Medaris",2020,NULL,2564403,NULL
53069,"00-0036177","MCC159871","Tucker","McCann",2020,NULL,2564588,NULL
52710,"00-0035808","MAY289049","Jared","Mayden",2020,NULL,2564147,NULL
53089,"00-0036206",NULL,"Napoleon","Maxwell",2020,NULL,NULL,NULL
52855,"00-0035953",NULL,"Frederick","Mauigoa",2020,NULL,2564419,NULL
52729,"00-0035827","MAT311216","Ross","Matiscik",2020,NULL,2564432,NULL
52583,"00-0036270","MAR664643","Kamal","Martin",2020,"GB",2563983,NULL
52688,"00-0035786",NULL,"Jalen","McCleskey",2020,NULL,2564379,NULL
52986,"00-0036082",NULL,"Liam","McCullough",2020,NULL,2564444,NULL
52632,"00-0036257",NULL,"Cole","McDonald",2020,"TEN",2563984,NULL
52719,"00-0035817","MAR263328","Kyle","Markway",2020,NULL,2564169,NULL
52933,"00-0036031",NULL,"Garrett","Marino",2020,NULL,2564193,NULL
52612,"00-0036164","MAL816657","Cassh","Maluia",2020,"NE",2564211,NULL
52815,"00-0035913",NULL,"Zimari","Manning",2020,NULL,2564353,NULL
53058,"00-0036156",NULL,"Dom","Maggio",2020,NULL,2564572,NULL
53061,"00-0036169",NULL,"Siaosi","Mariner",2020,NULL,2564442,NULL
52763,"00-0035861",NULL,"Adrian","Magee",2020,NULL,2564272,NULL
52479,"00-0036130","MAD784440","Justin","Madubuike",2020,"BLT",2563981,NULL
52771,"00-0035869","MAC270480","Austin","Mack",2020,NULL,2563979,NULL
52674,"00-0035772","MAC315560","Jordan","Mack",2020,NULL,2563980,NULL
52599,"00-0036313","MAN389317","Braden","Mann",2020,"NYJ",2563982,NULL
53088,"00-0036205","MAC333319","Ledarius","Mack",2020,NULL,2564450,NULL
47642,"00-0035759","MAC224033","Austin","MacGinnis",2020,NULL,2564249,NULL
52962,"00-0036059","MAB452041","Tyler","Mabry",2020,NULL,2564533,NULL
52886,"00-0035984","LYN072058","Blake","Lynch",2020,NULL,2564358,NULL
52538,"00-0036337","LYN203895","James","Lynch",2020,"MIN",2563978,NULL
52838,"00-0035936",NULL,"Bryan","London",2020,NULL,2564514,NULL
53087,"00-0036204","LON014708","Lacale","London",2020,NULL,2564451,NULL
52597,"00-0036312","LUT387063","Jake","Luton",2020,"JAX",2563977,NULL
52919,"00-0036017",NULL,"James","Lockhart",2020,NULL,NULL,NULL
52434,"00-0036264","LOV130776","Jordan","Love",2020,"GB",2563976,NULL
52839,"00-0035937",NULL,"Josh","Love",2020,NULL,NULL,NULL
52789,"00-0035887","LIP533943","Kalija","Lipscomb",2020,NULL,2563975,NULL
52745,"00-0035843",NULL,"Ray","Lima",2020,NULL,2564477,NULL
52696,"00-0035794",NULL,"Leo","Lewis",2020,NULL,NULL,NULL
52996,"00-0036092",NULL,"Brian","Lewerke",2020,NULL,2563972,NULL
52861,"00-0035959",NULL,"Dana","Levine",2020,NULL,NULL,NULL
53203,NULL,NULL,"Jordan","Leverette",2020,NULL,NULL,NULL
53009,"00-0036105","LEV452663","Nick","Leverett",2020,NULL,2564526,NULL
52955,"00-0036446","LEO173037","Matt","Leo",2020,NULL,2564363,NULL
52477,"00-0036417","LEW128690","Damien","Lewis",2020,"SEA",2563974,NULL
52923,"00-0036021","LEW813722","Zane","Lewis",2020,NULL,2564268,NULL
52492,"00-0036419","LEW729970","Terrell","Lewis",2020,"LA",2563973,NULL
52808,"00-0035906","LEM720479","Jessie","Lemonier",2020,NULL,2564246,NULL
53021,"00-0036117",NULL,"Benny","LeMay",2020,NULL,2563970,NULL
52558,"00-0036397","LEM289885","Shane","Lemieux",2020,"NYG",2563971,NULL
52823,"00-0035921",NULL,"Shane","Leatherbury",2020,NULL,NULL,NULL
52770,"00-0035868","LEA456363","Javon","Leake",2020,NULL,2563969,NULL
